add key to account + get public account,10322,56,16,4,65744,17,0,4372240,0,0,5,55,26,2,49,16,12,0,1,1208,2395,231,4,0,81,9,69,0,2,155,35,1886,0,0,89,53,46,1,0,123,0,211,0,16,52,68322,31,131488,2,0,1832,70,12,5487,284,4,375804,2,2,0,9,10,0,19,46358,4,134060,0,1,90,10,12,0,187902,16,0,0,0,16,25,0,5148,1055,68340,373341952
get signer vault + load and save empty string on signers address,10411,57,16,4,6120,17,1,701712,0,0,5,55,26,2,49,16,12,0,1,1226,2170,231,4,0,81,9,69,0,7907,157,35,1894,1,0,89,53,46,2,0,123,10964,213,0,16,52,10972,31,12240,18871,0,1846,72,15,5533,287,4,0,2,2,0,9,10,0,3078,235137,5,45645,0,9178,90,10,12,0,24,16,3059,3059,0,16,26,0,0,1067,18893,23750496
get signer receiver + transfer tokens,10537,59,5367,4,30347,17,6,328528,1784,2,5,55,26,2,49,17,12,0,1,1258,2167,231,4,5135,81,9,75,5133,3570,158,34,1904,3,0,89,53,46,7,0,129,13161,214,5135,16,52,10493,31,55341,6029,0,1863,75,15,5607,291,6,0,2,2,2676,9,11,0,25668,216547,7,39939,0,15621,90,10,12,0,57144,16,6027,6025,1784,16,28,0,0,1084,14750,243194608
reference tx + get account and get storage used,10302,56,15,4,8261,17,0,5851088,0,0,5,55,26,2,49,16,12,0,1,1203,2166,231,4,0,81,9,67,0,2,155,34,1885,0,0,89,53,46,1,0,122,0,211,0,16,52,91429,31,16522,2,0,1829,69,12,5475,283,4,0,2,2,0,9,10,0,19,46339,4,99684,0,1,90,10,12,0,66072,16,0,0,0,16,25,0,0,1052,8283,394831816
get account and get available balance + copy array from storage and save a duplicate,5973842,26421,7925,2640,5274,13197,3954,468032,1977,1318,1323,27734,11888,4,27727,9242,1333,2,1,674745,1373238,132031,2640,1977,50165,3963,38292,659,620,89782,21122,1097177,1,0,50173,27731,26406,5273,0,67345,1895,124106,1977,9242,30369,7629,11895,11866,3833,0,1081309,39613,7923,3161560,159776,2640,24720,2,3,0,3963,6600,0,22302,29262521,2640,21752,1,3955,50174,6600,7920,0,126544,10560,1977,659,0,9242,14526,0,4944,604731,22307,198111816
borrow array from storage,10399,59,14,4,2,17,0,9535016,0,0,5,55,26,3,49,16,12,1,1,1221,2792,231,4,0,81,9,67,0,2,157,34,1899,1,0,89,53,46,1,0,123,14189,213,0,16,53,99330,31,4,14191,0,1843,69,13,5526,287,4,922285,2,2,0,9,10,0,42586,117843,5,212836,1,1,90,10,12,0,8,16,14189,14189,0,16,28,0,184457,1067,14213,295689408
get account and get balance + convert int to string,11442812,52772,18734,4970,3058,17971,2292,4849112,382,764,3825,58119,21800,384,50473,18734,2686,0,1,1334768,2878092,243565,4588,1146,93671,7267,81434,382,2,173583,38616,2062394,382,3820,95207,54297,48560,3439,1528,139935,382,238579,1146,16442,57734,68161,23333,7262,1148,1910,2055463,84109,18348,6075845,320782,5734,0,2,2,0,7267,12234,382,13007,53080170,6498,68921,1528,2293,95208,14908,13764,764,27504,18352,1146,382,0,17970,29439,0,0,1178379,86133,129374624
call empty contract function,10240,54,15,4,4,17,1,2412168,37690,0,5,54,26,2,49,16,9,0,1,1196,2166,231,4,0,81,9,67,0,37692,155,34,1871,0,0,89,53,46,3,0,121,0,211,0,16,50,37695,29,10,2,0,1819,68,12,5443,278,4,0,2,1,0,9,10,0,37709,46317,4,37691,0,1,90,10,12,0,16,16,0,0,0,16,25,0,0,1046,27,50729272
borrow array from storage + mint NFT,10470,61,15,4,10772,17,2,864528,2692,0,5,56,26,3,49,16,15,2,1,1230,2672,231,4,0,81,9,68,0,8078,157,34,1914,1,0,89,53,46,4,0,124,966,213,0,16,55,9462,33,24238,968,0,1853,69,13,5564,292,4,80818752,2,3,0,9,10,0,16377,119211,5,33336,1,2694,90,10,12,0,64632,16,966,966,0,16,28,0,15250,1073,3685,102119520
get signer vault + get account and get balance,11382999,52497,18635,4944,75212,17877,2281,2333776,380,760,3805,57815,21686,382,50209,18636,2672,0,1,1327795,2455067,242291,4564,1140,93181,7229,81008,380,2,172676,38414,2051610,381,3800,94709,54013,48306,3422,1520,139203,36465,237332,1140,16356,57432,37233,23211,151564,37227,1900,2044718,83670,18253,6044085,319105,5704,0,2,2,0,7229,12170,380,49024,53344346,6465,74072,1520,110536,94710,14830,13692,760,27384,18256,37225,36465,0,17876,29286,0,0,1172220,55109,371701872
emit event,10240,54,15,4,31419,17,1,2010568,31415,0,5,54,26,2,49,16,9,0,1,1196,2246,231,4,0,81,9,67,0,31417,155,34,1871,0,0,89,53,46,3,0,121,0,211,0,16,50,31420,29,10,2,0,1819,68,12,5443,278,4,0,2,1,0,9,10,0,31434,46316,4,31416,0,1,90,10,12,0,16,16,0,0,0,16,25,0,0,1046,27,227775288
convert int to string and concatenate it + copy array from storage and save a duplicate,10555,61,17,4,2,17,0,5276920,0,0,5,56,26,4,49,16,15,1,1,1249,877853,231,4,0,81,9,71,0,504,158,35,1919,1,0,89,53,46,1,0,127,1003,214,0,16,55,72127,33,4,1508,0,1867,73,15,5612,297,4,20065,2,3,0,9,10,0,1525,55605,4,145244,1,1,90,10,12,0,8,16,0,0,0,16,28,1,4013,1088,138740,331648048
load and save empty string on signers address + get public account,10370,56,17,4,40411,17,0,4478288,0,0,5,55,26,2,49,16,12,0,1,1217,2290,231,4,0,81,9,69,0,29566,156,35,1890,0,0,89,53,46,1,0,123,29564,212,0,16,52,69981,31,80822,59130,0,1840,72,14,5512,287,4,0,2,2,0,9,10,0,19,579024,4,228640,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1062,99561,128863032
get account and get balance,8180590,37728,13392,3553,2186,12848,1638,17480,273,546,2735,41550,15587,275,36085,13393,1920,0,1,954240,1775381,174132,3280,819,66966,5196,58216,273,2,124097,27607,1474433,273,2730,68066,38819,34717,2458,1092,100040,273,170563,819,11755,41273,824,16682,5191,821,1365,1469469,60129,13116,4343689,229326,4099,0,2,1,0,5196,8746,273,9301,37947410,4645,1366,1092,1639,68067,10657,9840,546,19656,13120,819,273,0,12847,21046,0,0,842434,13674,59398456
get signer address + get signer vault,10348,57,15,4,30428,17,1,4883280,0,0,5,55,26,2,49,16,12,0,1,1212,2287,231,4,0,81,9,67,0,2,156,34,1890,1,0,89,53,46,2,0,122,15213,212,0,16,52,76309,31,60856,15215,0,1836,69,13,5498,284,4,0,2,2,0,9,10,0,15232,275089,5,91516,0,45640,90,10,12,0,24,16,15213,15213,0,16,26,0,0,1058,15237,74845144
get account and get balance + get account and get available balance,27199282,142893,44008,20650,9634,38812,7224,87616,2522,2408,12451,150978,50811,547,113203,42056,9733,0,1,3233568,5101543,549056,9180,3612,225591,17157,214856,1204,2,430212,80096,4837778,4043,16375,221467,132852,110247,10178,2180,358953,1204,571381,3612,35516,140620,4936,59333,22221,3614,2725,4855952,224123,44777,14480080,807359,14313,0,2,2,0,17157,36283,545,38978,123449669,16493,14589,2180,7225,221468,49046,27540,1090,165768,36720,3612,1204,0,42715,83560,0,0,2867072,47703,411765496
create new account + transfer tokens,5098079,23519,13763,2214,13718,17,6,68688,1806,2,1705,25895,9716,172,22489,8347,1202,0,1,594713,1099347,108521,2044,905,41731,3239,36283,903,3614,77337,17204,918883,172,1700,42419,24193,21636,177,680,62346,9030,106293,905,7326,25722,6499,10401,22357,1810,850,915777,37474,8174,2706877,142922,2555,0,2,2,2709,3239,5451,170,21861,23582055,2896,19135,680,7227,42420,6640,6132,340,57848,8176,1808,1806,1806,8006,13118,0,0,525017,6855,267429336
get signer receiver,10302,55,14,4,33758,17,5,540104,0,2,5,54,26,2,49,16,9,0,1,1212,2287,231,4,8441,81,9,69,8439,2,156,34,1876,1,0,89,53,46,6,0,123,8439,212,8441,16,50,8446,29,67516,8443,0,1828,70,13,5479,279,5,0,2,1,0,9,10,0,8458,198959,5,42196,0,16881,90,10,12,0,40,16,8441,8439,0,16,26,0,0,1055,16902,236103752
get public account,10241,54,15,4,49125,17,0,3143880,0,0,5,54,26,2,49,16,9,0,1,1196,2246,231,4,0,81,9,67,0,2,155,34,1871,0,0,89,53,46,1,0,121,0,211,0,16,50,49128,29,98250,2,0,1820,69,12,5443,279,4,0,2,1,0,9,10,0,19,46268,4,98247,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1047,49147,164705112
get account and get balance,17099134,78852,27994,7427,4570,26854,3426,36552,571,1142,5715,86846,32573,573,75421,27995,4006,0,1,1994558,3687971,363958,6856,1713,139976,10858,121690,571,2,259389,57705,3081845,571,5710,142268,81135,72563,5140,2284,209108,571,356515,1713,24569,86271,1718,34860,10853,1715,2855,3071517,125689,27420,9079207,479348,8569,0,2,1,0,10858,18282,571,19433,79319346,9711,2856,2284,3427,142269,22279,20568,1142,41112,27424,1713,571,0,26853,43992,0,0,1760870,28574,209576464
create new account and deploy contract + load and save long string on signers address,934180,4137,1241,412,172,17,34,904016,0,0,209,4339,1862,2,4333,1444,216,0,1,105608,215773,20665,412,0,7833,655,5987,0,14093,14028,3301,171524,0,0,7841,4337,4160,69,0,10529,14091,19388,0,1444,4744,14201,1867,514,28218,0,169062,6194,1238,494431,24975,412,3604,2,2,0,655,1030,0,87,4742513,412,70525,0,1,7842,1030,1236,0,1258,1648,0,0,0,1444,2270,0,102,94638,28614,102797272
get account and get balance,16867291,74574,22371,7456,4970,29204,3726,39752,621,1242,3731,78300,33560,2,78295,26098,3735,0,1,1905183,3874101,372831,7456,1863,141669,11187,108121,621,2,253523,59650,3098177,0,0,141677,78299,74566,5590,0,190148,621,350455,1863,26098,85748,1868,33563,11803,1865,0,3053415,111849,22368,8926111,451125,7456,0,2,1,0,11187,18640,0,21133,81431429,7456,3106,0,3727,141678,18640,22368,0,44712,29824,1863,621,0,26098,41011,0,0,1707556,31074,239813320
convert int to string and concatenate it + copy array from storage and save a duplicate,10555,61,17,4,2,17,0,2767168,0,0,5,56,26,4,49,16,15,2,1,1249,331989,231,4,0,81,9,71,0,1246,158,35,1919,1,0,89,53,46,1,0,127,2488,214,0,16,55,35538,33,4,3734,0,1867,73,15,5612,297,4,49760,2,3,0,9,10,0,3751,68238,4,73550,1,1,90,10,12,0,16,16,0,0,0,16,28,0,9952,1088,57400,60630176
add key to account + reference tx,10306,56,15,4,2,17,0,1209360,0,0,5,55,26,2,49,16,12,0,1,1205,2315,231,4,0,81,9,68,0,2,155,35,1885,0,0,89,53,46,1,0,122,0,211,0,16,52,18902,31,4,2,0,1829,69,12,5478,282,4,256376,2,2,0,9,10,0,19,46331,4,18898,0,1,90,10,12,0,128188,16,0,0,0,16,25,0,3512,1052,1780,59193224
transfer tokens,10404,56,6333,4,15798,17,6,67400,2106,2,5,54,26,2,49,17,9,0,1,1233,2167,231,4,1055,81,9,72,1053,4214,157,34,1884,2,0,89,53,46,7,0,126,10530,213,1055,16,50,7378,29,25277,2110,0,1844,73,14,5533,285,5,0,2,1,3159,9,11,0,25291,156765,6,22114,0,8427,90,10,12,0,67448,16,2108,2106,2106,16,27,0,0,1069,7395,83381464
create new account and deploy contract + get account and get available balance,9804502,43337,13000,4332,5979,13197,4095,61760,1977,1318,2169,45499,19502,2,45493,15164,2176,0,1,1107585,2283535,216772,4332,1977,82313,6642,62826,659,2,147307,34660,1800601,0,0,82321,45497,43467,5555,0,110489,659,203627,1977,15164,49824,3724,19507,13981,2120,0,1774722,64992,12996,5188907,262133,4332,14946,2,2,0,6642,10830,0,20730,47672292,4332,12146,0,3955,82322,10830,12996,0,131745,17328,1977,659,0,15164,23830,0,423,992739,22145,416306368
get signer receiver,10302,55,14,4,24934,17,5,398920,0,2,5,54,26,2,49,16,9,0,1,1212,2287,231,4,6235,81,9,69,6233,2,156,34,1876,1,0,89,53,46,6,0,123,6233,212,6235,16,50,6240,29,49868,6237,0,1828,70,13,5479,279,5,0,2,1,0,9,10,0,6252,159251,5,31166,0,12469,90,10,12,0,40,16,6235,6233,0,16,26,0,0,1055,12490,174407208
load and save long string on signers address + transfer tokens,10533,58,5183,4,12918,17,6,1339792,1722,2,5,55,26,2,49,17,12,0,1,1254,2210,231,4,863,81,9,74,861,23519,158,35,1903,2,0,89,53,46,7,0,128,28683,214,863,16,52,26108,31,20669,41872,0,1864,76,16,5602,293,5,0,2,2,2583,9,11,0,20683,498256,6,118448,0,6891,90,10,12,0,55160,16,1724,1722,1722,16,27,0,0,1084,46197,220333432
get account and get storage capacity,2562064,11334,3399,1132,2540,5657,1692,18056,282,564,569,11898,5102,2,11893,3964,573,0,1,289401,599804,56631,1132,1128,21513,1701,16423,282,2,38507,9058,470555,0,0,21521,11897,11326,2257,0,28886,282,53227,1128,3964,13022,1133,5105,5644,848,0,463737,16989,3396,1355944,68523,1132,0,2,1,0,1701,2830,0,5659,12543676,1132,1975,0,2257,21522,2830,3396,0,22560,4528,1128,282,0,3964,6229,0,0,259360,8484,85290664
emit event + load and save long string on signers address,10369,56,17,4,26700,17,1,4748752,26696,0,5,55,26,2,49,16,12,0,1,1217,2207,231,4,0,81,9,69,0,74201,156,35,1890,0,0,89,53,46,3,0,123,47502,212,0,16,52,74207,31,10,95008,0,1839,71,14,5512,286,4,0,2,2,0,9,10,0,26715,901929,4,264212,0,1,90,10,12,0,16,16,0,0,0,16,25,1,0,1061,95033,342003496
transfer tokens + get signer vault,10517,59,13203,4,105143,17,6,2450128,4396,2,5,55,26,2,49,17,12,0,1,1251,2164,231,4,2200,81,9,73,2198,8794,158,34,1903,3,0,89,53,46,7,0,127,58065,214,2200,16,52,51479,31,197097,40485,0,1861,74,15,5592,291,5,0,2,2,6594,9,11,0,88856,817215,7,118330,0,125842,90,10,12,0,140728,16,40483,40481,4396,16,28,0,0,1081,51495,392312928
convert int to string and concatenate it + call empty contract function,10321,56,16,4,4,17,1,2292616,22971,0,5,55,26,2,49,16,12,0,1,1208,130791,231,4,0,81,9,69,0,22973,155,35,1886,0,0,89,53,46,3,0,123,0,211,0,16,52,34400,31,10,2,0,1831,69,12,5487,283,4,0,2,2,0,9,10,0,22990,46396,4,45819,0,1,90,10,12,0,16,16,0,0,0,16,25,0,0,1055,22873,90304408
create new account + mint NFT,715776,3819,1250,517,1783,17,2,36432,440,0,347,4007,1337,21,2937,1137,259,1,1,86003,131294,14310,232,0,5990,446,5787,0,1322,11403,2067,126416,95,456,5808,3511,2877,23,76,9621,0,15069,0,909,3643,465,1570,4046,2,95,127384,6111,1228,381155,21736,365,11038060,2,2,0,446,884,19,2238,3173162,441,3101,76,442,5809,1283,696,38,10576,928,0,0,0,1137,2249,0,440,76066,524,37603720
emit event + transfer tokens,10475,58,2446,4,8769,17,7,198032,3499,2,5,55,26,2,49,17,12,0,1,1242,2167,231,4,407,81,9,73,405,4311,157,34,1899,2,0,89,53,46,9,0,127,4050,213,407,16,52,5532,31,9731,814,0,1854,73,14,5571,290,5,0,2,2,1215,9,11,0,12428,89506,6,11196,0,3243,90,10,12,0,25992,16,812,810,810,16,27,0,0,1075,2862,49705896
borrow array from storage + copy array from storage,10627,66,14,4,2,17,0,2700112,0,0,5,57,26,4,49,16,18,1,1,1254,2792,231,4,0,81,9,68,0,2,159,34,1942,2,0,89,53,46,1,0,126,4018,215,0,16,58,28134,35,4,4020,0,1877,70,14,5646,301,4,177470,2,4,0,9,10,0,12073,67279,5,58598,2,1,90,10,12,0,8,16,2344,2344,0,16,31,0,35494,1094,4042,80945416
get signer address + create new account and deploy contract,1151469,5097,1528,508,212,17,42,277840,0,0,257,5347,2294,2,5341,1780,264,0,1,130154,264129,25473,508,0,9657,807,7377,0,2,17291,4068,211432,0,0,9665,5345,5128,85,0,12976,0,23899,0,1780,5848,4431,2299,634,44,0,208396,7631,1524,609428,30780,508,4452,2,2,0,807,1270,0,103,5533506,508,4385,0,1,9666,1270,1524,0,1554,2032,0,0,0,1780,2798,0,126,116645,528,66341808
get account and get storage capacity + convert int to string and concatenate it,1403873,6216,1864,620,1388,3097,924,4949432,154,308,313,6523,2798,2,6517,2172,320,0,1,158597,1203633,31031,620,616,11785,933,9001,154,2,21099,4963,257834,0,0,11793,6521,6206,1233,0,15832,154,29163,616,2172,7136,69227,2803,3084,464,0,254085,9310,1860,742996,37552,620,0,2,2,0,933,1550,0,3099,6871179,620,138290,0,1233,11794,1550,1860,0,12320,2480,616,154,0,2172,3413,0,0,142121,141854,361146664
convert int to string + add key to account,10320,56,16,4,2,17,0,1404112,0,0,5,55,26,2,49,16,12,0,1,1208,101879,231,4,0,81,9,69,0,2,155,35,1886,0,0,89,53,46,1,0,123,0,211,0,16,52,19688,31,4,2,0,1831,69,12,5486,283,4,237396,2,2,0,9,10,0,19,46343,4,19684,0,1,90,10,12,0,118698,16,0,0,0,16,25,0,3252,1055,19706,119957912
get account and get balance,4434881,19614,5883,1960,1306,7678,978,10440,163,326,983,20592,8828,2,20587,6862,987,0,1,500955,1025071,98031,1960,489,37245,2943,28429,163,2,66659,15682,814589,0,0,37253,20591,19606,1468,0,50000,163,92143,489,6862,22544,494,8831,3101,491,0,802803,29409,5880,2346941,118617,1960,0,2,1,0,2943,4900,0,5561,21408239,1960,816,0,979,37254,4900,5880,0,11736,7840,489,163,0,6862,10783,0,0,448972,8174,60357120
convert int to string and concatenate it + get account and get storage used,10327,56,16,4,12855,17,0,3057344,0,0,5,55,26,2,49,16,12,0,1,1209,385786,231,4,0,81,9,69,0,2,155,35,1886,0,0,89,53,46,1,0,124,0,211,0,16,52,43897,31,25710,2,0,1833,70,12,5490,284,4,0,2,2,0,9,10,0,19,46359,4,87784,0,1,90,10,12,0,102824,16,0,0,0,16,25,0,0,1057,74953,180685872
load and save empty string on signers address + call empty contract function,10369,56,17,4,4,17,1,785936,162,0,5,55,26,2,49,16,12,0,1,1217,2170,231,4,0,81,9,69,0,12282,156,35,1890,0,0,89,53,46,3,0,123,12118,212,0,16,52,12288,31,10,24238,0,1839,71,14,5512,286,4,0,2,2,0,9,10,0,181,265043,4,60754,0,1,90,10,12,0,16,16,0,0,0,16,25,0,0,1061,24263,22383048
get account and get storage used,10246,54,15,4,19641,17,0,1256904,0,0,5,54,26,2,49,16,9,0,1,1197,2166,231,4,0,81,9,67,0,2,155,34,1871,0,0,89,53,46,1,0,122,0,211,0,16,50,19644,29,39282,2,0,1821,69,12,5446,279,4,0,2,1,0,9,10,0,19,46280,4,39279,0,1,90,10,12,0,157112,16,0,0,0,16,25,0,0,1048,19663,141340072
get account and get available balance + emit event,5973608,26416,7924,2640,7408,13197,3955,189184,4109,1318,1323,27733,11888,2,27727,9242,1330,0,1,674704,1372227,132031,2640,1977,50165,3963,38290,659,2134,89779,21122,1097144,0,0,50173,27731,26406,5275,0,67341,659,124103,1977,9242,30366,5433,11893,11872,1979,0,1081273,39609,7920,3161435,159762,2640,0,2,2,0,3963,6600,0,22580,29251320,2640,13996,0,3955,50174,6600,7920,0,126544,10560,1977,659,0,9242,14523,0,0,604698,20456,218289552
get signer address + transfer tokens,10470,58,13204,4,32973,17,6,11881296,4396,2,5,55,26,2,49,17,12,0,1,1240,2287,231,4,2200,81,9,72,2198,8794,157,34,1899,2,0,89,53,46,7,0,127,21980,213,2200,16,52,198841,31,52757,4400,0,1854,73,14,5567,290,5,0,2,2,6594,9,11,0,52771,275922,6,229607,0,17587,90,10,12,0,140728,16,4398,4396,4396,16,27,0,0,1075,15410,408791632
get signer vault + get public account,10354,57,15,4,38161,17,1,1619152,0,0,5,55,26,2,49,16,12,0,1,1214,2167,231,4,0,81,9,68,0,2,156,34,1890,1,0,89,53,46,2,0,122,12860,212,0,16,52,25307,31,76322,12862,0,1837,70,13,5502,285,4,0,2,2,0,9,10,0,12879,239805,5,50600,0,38581,90,10,12,0,24,16,12860,12860,0,16,26,0,0,1059,25323,62121304
copy array from storage and save a duplicate + add and remove key to/from account,10571,61,18,4,2,17,0,534256,0,0,5,56,26,4,49,16,16,2,1,1252,3446,231,4,0,81,9,72,0,764,158,35,1920,1,0,89,53,46,1,0,128,1524,214,0,16,55,5650,33,4,2288,0,1870,74,15,5621,298,4,98548,2,3,0,9,10,0,2305,60093,4,12810,1,1,90,10,12,0,22500,16,0,0,0,16,28,0,7020,1089,2618,60774456
copy array from storage + reference tx,10453,61,14,4,2,17,0,18354608,0,0,5,56,26,3,49,16,15,1,1,1226,2792,231,4,0,81,9,67,0,2,157,34,1913,1,0,89,53,46,1,0,123,9613,213,0,16,55,253153,33,4,9615,0,1851,69,13,5554,291,4,144195,2,3,0,9,10,0,28858,95039,4,320438,1,1,90,10,12,0,8,16,0,0,0,16,28,0,28839,1071,9637,317720944
create new account and deploy contract + create new account,3388491,16410,4271,2468,358,17,61,7184,0,0,1125,17527,6522,2,15057,4944,1132,0,1,387861,710160,71972,1348,0,27633,2310,23814,0,2,51899,11012,617857,448,1120,28089,16181,14443,174,0,40891,0,70547,0,4944,17972,240,7199,1123,63,0,611367,24040,4716,1799555,92578,1796,6466,2,2,0,2310,4938,0,192,16123076,1796,175,0,1,28090,5386,4044,0,2257,5392,0,0,0,5168,9211,0,183,346715,909,132903352
copy array from storage + add and remove key to/from account,10494,61,16,4,2,17,0,2660416,0,0,5,56,26,3,49,16,16,1,1,1235,2821,231,4,0,81,9,70,0,2,157,35,1915,1,0,89,53,46,1,0,126,3837,213,0,16,55,28005,33,4,3839,0,1858,71,13,5578,293,4,309053,2,3,0,9,10,0,11530,66228,4,55996,1,1,90,10,12,0,83082,16,0,0,0,16,28,0,14925,1077,4999,222229872
add key to account + mint NFT,10321,56,16,4,10688,17,2,278144,2671,0,5,55,26,2,49,16,12,1,1,1208,2315,231,4,0,81,9,69,0,8015,155,35,1886,0,0,89,53,46,4,0,123,0,211,0,16,52,3684,31,24049,2,0,1831,69,12,5487,283,4,87436535,2,2,0,9,10,0,13374,113213,4,19706,0,2673,90,10,12,0,137631,16,0,0,0,16,25,0,4685,1054,3705,144821160
copy array from storage + get account and get storage used,10474,61,15,4,13265,17,0,7308784,0,0,5,56,26,3,49,16,15,1,1,1230,2792,231,4,0,81,9,68,0,2,157,34,1914,1,0,89,53,46,1,0,125,9613,213,0,16,55,80562,33,26530,9615,0,1855,70,13,5566,293,4,144195,2,3,0,9,10,0,28858,95077,4,161110,1,1,90,10,12,0,106112,16,0,0,0,16,28,0,28839,1075,22900,5849422528
load and save empty string on signers address + emit event,10369,56,17,4,10547,17,1,869072,10543,0,5,55,26,2,49,16,12,0,1,1217,2170,231,4,0,81,9,69,0,13581,156,35,1890,0,0,89,53,46,3,0,123,3036,212,0,16,52,13587,31,10,6074,0,1839,71,14,5512,286,4,0,2,2,0,9,10,0,10562,101567,4,25725,0,1,90,10,12,0,16,16,0,0,0,16,25,0,0,1061,6099,39791056
transfer tokens + copy array from storage,10632,63,13203,4,32973,17,6,6600624,4396,2,5,56,26,3,49,17,15,1,1,1266,2792,231,4,2200,81,9,73,2198,8794,159,34,1927,3,0,89,53,46,7,0,129,31593,215,2200,16,55,82685,33,52757,14013,0,1878,74,15,5653,299,5,144195,2,3,6594,9,11,0,81610,324184,6,180742,1,17587,90,10,12,0,140736,16,4398,4396,4396,16,30,0,28839,1096,25023,349687656
get account and get storage used + get account and get balance,8629587,39800,14128,3748,11103,13553,1728,581456,288,576,2885,43831,16442,290,38065,14128,2028,0,1,1006615,1861206,183687,3460,864,70641,5481,61412,288,2,130907,29122,1555358,288,2880,71801,40949,36622,2593,1152,105532,288,179923,864,12400,43540,9667,17599,23070,866,1440,1550121,63430,13836,4582095,241917,4324,0,2,2,0,5481,9226,288,9811,40029988,4900,19036,1152,1729,71802,11242,10380,576,91112,13840,864,288,0,13552,22201,0,0,888672,23221,93218240
add and remove key to/from account,10266,54,16,4,2,17,0,1880,0,0,5,54,26,2,49,16,10,0,1,1202,2315,231,4,0,81,9,69,0,2,155,35,1872,0,0,89,53,46,1,0,123,0,211,0,16,50,31,29,4,2,0,1824,70,12,5458,279,4,5746,2,1,0,9,10,0,19,46309,4,53,0,1,90,10,12,0,1898,16,0,0,0,16,25,0,78,1050,50,4702104
copy array from storage + call empty contract function,10468,61,15,4,4,17,1,10263728,59434,0,5,56,26,3,49,16,15,1,1,1229,2672,231,4,0,81,9,68,0,59436,157,34,1914,1,0,89,53,46,3,0,124,9613,213,0,16,55,126733,33,10,9615,0,1853,69,13,5563,292,4,144195,2,3,0,9,10,0,88292,95114,4,194018,1,1,90,10,12,0,24,16,0,0,0,16,28,0,28839,1073,9640,670447384
transfer tokens + get account and get available balance,5973772,26418,16930,2640,27790,13197,3960,148800,4979,1320,1323,27733,11888,2,27727,9243,1330,0,1,674741,1398708,132031,2640,3480,50165,3963,38295,2160,6006,89781,21122,1097157,2,0,50173,27731,26406,5279,0,67346,15669,124105,3480,9242,30366,13810,11893,47891,4983,0,1081298,39614,7922,3161525,159769,2641,0,2,2,4503,3963,6601,0,56472,29408362,2642,43385,0,15965,50174,6600,7920,0,222648,10560,4981,3661,3002,9242,14525,0,0,604721,30960,409810960
